task_id	dgp	n	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	reveal_batch_size	refit_batch_size	n_min	alpha_min	margin_width	substitute_t_test	train_ratio	binary	n_sims	task_label
742	KangSchaferRCT	500	True	0.05	78262145	Chiseling	0	random_forest_learner	0.7	5.0	25.0	2	0	0	True		False	50	chiseling
743	KangSchaferRCT	500	True	0.05	167345404	Chiseling	0	random_forest_learner	0.7	5.0	25.0	2	0	0	True		False	50	chiseling
744	KangSchaferRCT	500	True	0.05	405629426	Chiseling	0	random_forest_learner	0.7	5.0	25.0	2	0	0	True		False	50	chiseling
745	KangSchaferRCT	500	True	0.05	2655380209	Chiseling	0	random_forest_learner	0.7	5.0	25.0	2	0	0	True		False	50	chiseling
746	KangSchaferRCT	500	True	0.05	2933491746	Chiseling	0	random_forest_learner	0.7	5.0	25.0	2	0	0	True		False	50	chiseling
747	KangSchaferRCT	500	True	0.05	1445489366	Chiseling	0	random_forest_learner	0.7	5.0	25.0	2	0	0	True		False	50	chiseling
748	KangSchaferRCT	500	True	0.05	305752912	Chiseling	0	random_forest_learner	0.7	5.0	25.0	2	0	0	True		False	50	chiseling
749	KangSchaferRCT	500	True	0.05	2816307289	Chiseling	0	random_forest_learner	0.7	5.0	25.0	2	0	0	True		False	50	chiseling
750	KangSchaferRCT	500	True	0.05	1369989895	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
751	KangSchaferRCT	500	True	0.05	1655265884	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
752	KangSchaferRCT	500	True	0.05	3628711833	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
753	KangSchaferRCT	500	True	0.05	2927508425	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
754	KangSchaferRCT	500	True	0.05	99952217	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
755	KangSchaferRCT	500	True	0.05	1462971389	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
756	KangSchaferRCT	500	True	0.05	3498115489	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
757	KangSchaferRCT	500	True	0.05	1119674482	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
758	KangSchaferRCT	500	True	0.05	1210557032	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
759	KangSchaferRCT	500	True	0.05	2130464646	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
760	KangSchaferRCT	500	True	0.05	507514051	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
761	KangSchaferRCT	500	True	0.05	2975941433	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
762	KangSchaferRCT	500	True	0.05	2992463348	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
763	KangSchaferRCT	500	True	0.05	1496094321	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
764	KangSchaferRCT	500	True	0.05	2701288940	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
765	KangSchaferRCT	500	True	0.05	4022873162	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
766	KangSchaferRCT	500	True	0.05	3768713628	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
767	KangSchaferRCT	500	True	0.05	168303991	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
768	KangSchaferRCT	500	True	0.05	3157106083	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
769	KangSchaferRCT	500	True	0.05	1795064536	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
770	KangSchaferRCT	500	True	0.05	3450924308	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
771	KangSchaferRCT	500	True	0.05	4155726844	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
772	KangSchaferRCT	500	True	0.05	1211329272	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
773	KangSchaferRCT	500	True	0.05	2353521315	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
774	KangSchaferRCT	500	True	0.05	762097033	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
775	KangSchaferRCT	500	True	0.05	1818793828	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
776	KangSchaferRCT	500	True	0.05	3223865800	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
777	KangSchaferRCT	500	True	0.05	2441776023	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
778	KangSchaferRCT	500	True	0.05	3465328831	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
779	KangSchaferRCT	500	True	0.05	2473577186	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
780	KangSchaferRCT	500	True	0.05	4254187184	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
781	KangSchaferRCT	500	True	0.05	3142403170	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
782	KangSchaferRCT	500	True	0.05	1772179439	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
783	KangSchaferRCT	500	True	0.05	548423203	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
784	KangSchaferRCT	500	True	0.05	1597805521	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
785	KangSchaferRCT	500	True	0.05	1073812464	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
786	KangSchaferRCT	500	True	0.05	3334668262	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
787	KangSchaferRCT	500	True	0.05	2493417567	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
788	KangSchaferRCT	500	True	0.05	1463740055	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
789	KangSchaferRCT	500	True	0.05	3724237462	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
790	KangSchaferRCT	500	True	0.05	3997572285	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
791	KangSchaferRCT	500	True	0.05	2413199071	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
792	KangSchaferRCT	500	True	0.05	3686854692	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
793	KangSchaferRCT	500	True	0.05	1024765707	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
794	KangSchaferRCT	500	True	0.05	1842515312	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
795	KangSchaferRCT	500	True	0.05	2919911094	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
796	KangSchaferRCT	500	True	0.05	3224966668	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
797	KangSchaferRCT	500	True	0.05	3177883926	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
798	KangSchaferRCT	500	True	0.05	3240736984	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
799	KangSchaferRCT	500	True	0.05	1023216482	Chiseling	0	random_forest_learner	0.75	5.0	25.0	2	0	0	True		False	50	chiseling
800	KangSchaferRCT	500	True	0.05	442913640	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
801	KangSchaferRCT	500	True	0.05	1622333213	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
802	KangSchaferRCT	500	True	0.05	3876435216	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
803	KangSchaferRCT	500	True	0.05	2294919024	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
804	KangSchaferRCT	500	True	0.05	2170042429	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
805	KangSchaferRCT	500	True	0.05	2132714067	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
806	KangSchaferRCT	500	True	0.05	3549607791	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
807	KangSchaferRCT	500	True	0.05	1673396952	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
808	KangSchaferRCT	500	True	0.05	1374602581	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
809	KangSchaferRCT	500	True	0.05	1278333324	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
810	KangSchaferRCT	500	True	0.05	3846243002	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
811	KangSchaferRCT	500	True	0.05	429431826	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
812	KangSchaferRCT	500	True	0.05	1671608496	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
813	KangSchaferRCT	500	True	0.05	229717603	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
814	KangSchaferRCT	500	True	0.05	46547339	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
815	KangSchaferRCT	500	True	0.05	4116904380	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
816	KangSchaferRCT	500	True	0.05	3888585960	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
817	KangSchaferRCT	500	True	0.05	3638452114	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
818	KangSchaferRCT	500	True	0.05	392073291	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
819	KangSchaferRCT	500	True	0.05	1524306184	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
820	KangSchaferRCT	500	True	0.05	1371441606	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
821	KangSchaferRCT	500	True	0.05	4109428507	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
822	KangSchaferRCT	500	True	0.05	4080485069	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
823	KangSchaferRCT	500	True	0.05	2906704606	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
824	KangSchaferRCT	500	True	0.05	4082826623	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
825	KangSchaferRCT	500	True	0.05	2072411699	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
826	KangSchaferRCT	500	True	0.05	2462896978	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
827	KangSchaferRCT	500	True	0.05	2117529081	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
828	KangSchaferRCT	500	True	0.05	2713720174	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
829	KangSchaferRCT	500	True	0.05	357703823	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
830	KangSchaferRCT	500	True	0.05	1926058868	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
831	KangSchaferRCT	500	True	0.05	393866308	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
832	KangSchaferRCT	500	True	0.05	1259330658	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
833	KangSchaferRCT	500	True	0.05	2587464075	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
834	KangSchaferRCT	500	True	0.05	1411603480	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
835	KangSchaferRCT	500	True	0.05	2378136499	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
836	KangSchaferRCT	500	True	0.05	2888444794	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
837	KangSchaferRCT	500	True	0.05	913659348	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
838	KangSchaferRCT	500	True	0.05	3231423971	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
839	KangSchaferRCT	500	True	0.05	4063874612	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
840	KangSchaferRCT	500	True	0.05	3399806102	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
841	KangSchaferRCT	500	True	0.05	3355640975	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
842	KangSchaferRCT	500	True	0.05	3391384120	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
843	KangSchaferRCT	500	True	0.05	487326758	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
844	KangSchaferRCT	500	True	0.05	391727212	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
845	KangSchaferRCT	500	True	0.05	3998310068	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
846	KangSchaferRCT	500	True	0.05	2123519017	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
847	KangSchaferRCT	500	True	0.05	4184364217	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
848	KangSchaferRCT	500	True	0.05	247212966	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
849	KangSchaferRCT	500	True	0.05	4277492109	Chiseling	0	random_forest_learner	0.8	5.0	25.0	2	0	0	True		False	50	chiseling
850	KangSchaferRCT	500	True	0.05	2360208606	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
851	KangSchaferRCT	500	True	0.05	239964793	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
852	KangSchaferRCT	500	True	0.05	1896359044	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
853	KangSchaferRCT	500	True	0.05	3165543586	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
854	KangSchaferRCT	500	True	0.05	3812660438	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
855	KangSchaferRCT	500	True	0.05	2344690396	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
856	KangSchaferRCT	500	True	0.05	1507168490	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
857	KangSchaferRCT	500	True	0.05	3031523146	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
858	KangSchaferRCT	500	True	0.05	502798993	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
859	KangSchaferRCT	500	True	0.05	4160328430	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
860	KangSchaferRCT	500	True	0.05	614144587	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
861	KangSchaferRCT	500	True	0.05	2955066376	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
862	KangSchaferRCT	500	True	0.05	3270663241	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
863	KangSchaferRCT	500	True	0.05	3594732473	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
864	KangSchaferRCT	500	True	0.05	2655226347	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
865	KangSchaferRCT	500	True	0.05	3723172752	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
866	KangSchaferRCT	500	True	0.05	434318588	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
867	KangSchaferRCT	500	True	0.05	3601247461	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
868	KangSchaferRCT	500	True	0.05	361235974	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
869	KangSchaferRCT	500	True	0.05	1830048941	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
870	KangSchaferRCT	500	True	0.05	3010639500	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
871	KangSchaferRCT	500	True	0.05	955958439	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
872	KangSchaferRCT	500	True	0.05	312514729	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
873	KangSchaferRCT	500	True	0.05	1703605640	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
874	KangSchaferRCT	500	True	0.05	3529862065	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
875	KangSchaferRCT	500	True	0.05	3830668058	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
876	KangSchaferRCT	500	True	0.05	3033287289	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
877	KangSchaferRCT	500	True	0.05	629662913	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
878	KangSchaferRCT	500	True	0.05	349390340	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
879	KangSchaferRCT	500	True	0.05	2204719132	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
880	KangSchaferRCT	500	True	0.05	364375204	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
881	KangSchaferRCT	500	True	0.05	1001706917	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
882	KangSchaferRCT	500	True	0.05	4237584722	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
883	KangSchaferRCT	500	True	0.05	2496687751	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
884	KangSchaferRCT	500	True	0.05	1607480815	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
885	KangSchaferRCT	500	True	0.05	3707151724	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
886	KangSchaferRCT	500	True	0.05	1591895872	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
887	KangSchaferRCT	500	True	0.05	3781117269	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
888	KangSchaferRCT	500	True	0.05	3490947571	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
889	KangSchaferRCT	500	True	0.05	1016555152	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
890	KangSchaferRCT	500	True	0.05	4068401662	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
891	KangSchaferRCT	500	True	0.05	3898514758	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
892	KangSchaferRCT	500	True	0.05	4234842328	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
893	KangSchaferRCT	500	True	0.05	2542142764	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
894	KangSchaferRCT	500	True	0.05	3235734659	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
895	KangSchaferRCT	500	True	0.05	1504175907	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
896	KangSchaferRCT	500	True	0.05	1616022597	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
897	KangSchaferRCT	500	True	0.05	3041615099	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
898	KangSchaferRCT	500	True	0.05	358632862	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
899	KangSchaferRCT	500	True	0.05	2068743954	Chiseling	0	random_forest_learner	0.85	5.0	25.0	2	0	0	True		False	50	chiseling
900	KangSchaferRCT	500	True	0.05	3337820604	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
901	KangSchaferRCT	500	True	0.05	1623444331	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
902	KangSchaferRCT	500	True	0.05	2398327989	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
903	KangSchaferRCT	500	True	0.05	3028314278	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
904	KangSchaferRCT	500	True	0.05	1822019674	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
905	KangSchaferRCT	500	True	0.05	1068262089	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
906	KangSchaferRCT	500	True	0.05	3892762457	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
907	KangSchaferRCT	500	True	0.05	1418423826	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
908	KangSchaferRCT	500	True	0.05	477589542	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
909	KangSchaferRCT	500	True	0.05	1865956477	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
910	KangSchaferRCT	500	True	0.05	2115808706	Chiseling	0	random_forest_learner	0.9	5.0	25.0	2	0	0	True		False	50	chiseling
