dgp	n	sigma	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1767	1457158904
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1768	3435613422
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1769	2445741284
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1770	766843458
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1771	3811613746
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1772	2803523168
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1773	2391101019
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1774	1022987246
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1775	3095868679
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1776	427097505
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1777	3458801442
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1778	1044416607
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1779	4246557783
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1780	3102112845
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1781	2590713119
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1782	3675188343
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1783	3465394989
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1784	3565767146
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1785	4134547343
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1786	1705890243
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1787	4056208883
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1788	2869403812
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1789	605941941
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1790	880400852
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1791	1745441677
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1792	1259059934
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1793	1391526710
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1794	3849733039
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1795	373340113
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1796	55842822
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1797	2719748425
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1798	367256326
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	SimulDataSplittingStrategy				0.9	30			50	1799	3160686240
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1800	892864662
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1801	3642682452
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1802	113954962
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1803	527322735
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1804	779259260
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1805	3764298642
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1806	2504144419
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1807	2761344284
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1808	1810004667
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1809	3023425617
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1810	3833995777
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1811	3911100288
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1812	3510893358
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1813	2683329220
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1814	1468094355
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1815	1442532874
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1816	1114215145
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1817	3543809022
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1818	1630766465
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1819	1559327426
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1820	2535297494
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1821	147008630
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1822	1151324555
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1823	3567633939
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1824	2680699140
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1825	1482588964
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1826	1758409637
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1827	3323593983
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1828	2371024605
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1829	1558033288
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1830	1873149153
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1831	3698258996
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1832	1264720811
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1833	942790498
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1834	4073575923
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1835	4185648633
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1836	3279661909
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1837	3349038443
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1838	601781527
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1839	490648144
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1840	3730041545
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1841	2429992093
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1842	2093501047
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1843	4232120378
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1844	3842072557
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1845	2023210710
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1846	3435352191
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1847	782144223
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1848	1826278096
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleStrategy					30			50	1849	2082107249
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1850	96504946
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1851	2200988880
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1852	1153960461
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1853	3185521160
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1854	2326301223
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1855	3001520065
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1856	2720768236
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1857	1728939288
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1858	1107619174
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1859	936402120
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1860	598529781
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1861	2770486549
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1862	3585998058
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1863	1811204589
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1864	4227975171
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1865	568122009
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1866	2257822137
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1867	3867928604
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1868	737356908
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1869	2968775265
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1870	1169551062
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1871	2934252324
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1872	78987338
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1873	3532970821
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1874	3926883473
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1875	2274879615
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1876	505737044
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1877	3500632105
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1878	2476119395
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1879	2139283496
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1880	1177058213
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1881	288516129
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1882	2380176400
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1883	1740527268
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1884	2797829272
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1885	2136595429
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1886	3563713913
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1887	3093246539
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1888	886572630
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1889	457752180
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1890	47226729
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1891	601375061
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1892	587919316
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1893	1132513306
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1894	3865550648
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1895	1144601886
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1896	3753329285
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1897	3144708826
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1898	2565869735
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	OracleSimulStrategy					30			50	1899	1076879969
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1900	2579200267
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1901	2719135468
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1902	2856310776
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1903	2122890036
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1904	753213894
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1905	2462280585
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1906	3927369388
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1907	3599642000
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1908	1798605721
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1909	1736805332
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1910	1645567451
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1911	3311039165
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1912	2228734585
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1913	1812631085
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1914	201717311
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1915	1519865985
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1916	714181627
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1917	4117272373
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1918	3169830250
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1919	791867072
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1920	355617586
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1921	387994292
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1922	2590518563
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1923	3311359346
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1924	1053766425
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1925	293130268
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1926	1672011924
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1927	3595226890
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1928	1239930151
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1929	1877731338
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1930	1527602687
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1931	3932101283
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1932	3088278640
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1933	3098960058
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1934	1276128038
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1935	2621668071
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1936	2432689378
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1937	4077241653
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1938	2044620897
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1939	1703596086
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1940	2850445934
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1941	4097772183
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1942	4023653109
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1943	579826069
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1944	3146373188
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1945	2077711671
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1946	923161888
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1947	1159259897
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1948	133930531
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	TTestStrategy					30			50	1949	2318607086
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1950	1126415507
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1951	695844306
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1952	2555840226
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1953	3614342387
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1954	220872170
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1955	3635294032
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1956	2131876797
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1957	4102708730
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1958	2563420524
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1959	664311786
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1960	1435566561
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1961	2677192904
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1962	3311042713
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1963	2036833729
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1964	457836020
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1965	1479116872
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1966	322714312
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	BonferroniCombiner	Chiseling		0.0		30	0.01	0.05	50	1967	1509853479
