dgp	n	d	s	q	tau	tau0	alpha	test_thresh	learner	task_label	strategy	n_burn_in	margin_width	alpha_init	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	1026	3719716081
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	1027	2369051898
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	1028	194212716
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	1029	707957764
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1030	113245302
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1031	1766327287
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1032	1616897824
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1033	3339776373
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1034	3481300032
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1035	2063173777
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1036	4240318687
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1037	4231771374
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1038	646035632
NonNegRCT	1000	2	2	0.43157894736842106	0.23170731707317074	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	1039	1618081546
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1040	2551771988
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1041	3219414297
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1042	1635913790
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1043	1687876824
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1044	4165750613
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1045	3561233210
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1046	3616873242
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1047	2444186288
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1048	3600594380
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1049	272781216
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1050	2013021793
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1051	158148712
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1052	1781636194
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1053	574890494
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1054	1174274432
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1055	58720660
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1056	242130927
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1057	323664694
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1058	3713954309
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1059	2970890715
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1060	3491383248
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1061	2294999748
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1062	4293754718
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1063	3220842116
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1064	4280522597
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1065	3922017026
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1066	2385561012
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1067	2513198102
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1068	3302775780
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1069	3118665268
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1070	4057737892
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1071	3251638985
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1072	3649207753
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1073	1622855762
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1074	1062352016
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1075	1035451476
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1076	1935072333
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1077	880662984
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1078	554735469
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1079	1079937024
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1080	4097617970
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1081	1179964076
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1082	2603500236
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1083	890035971
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1084	982013373
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1085	3771929024
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1086	2884932464
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1087	3251286503
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1088	2654840607
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1089	201418785
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1090	1538297179
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1091	1153939550
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1092	487726151
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1093	95282726
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1094	2884384921
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1095	2139603193
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1096	2234704545
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1097	2045309365
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1098	3317082229
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1099	3570713346
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1100	2234085242
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1101	1321893169
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1102	3660091659
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1103	3506350016
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1104	2370421813
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1105	4157415659
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1106	2409210244
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1107	379710429
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1108	3765198557
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1109	3400831738
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1110	1732945720
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1111	2533841296
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1112	575591023
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1113	2061781758
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1114	123620654
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1115	1806187414
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1116	3243289806
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1117	3370124516
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1118	2664209236
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1119	2746036109
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1120	3023999553
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1121	3457640522
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1122	914674098
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1123	3879004262
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1124	585711013
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1125	2651127487
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1126	62468859
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1127	4211055329
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1128	1505762085
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1129	2611717425
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1130	2533677153
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1131	2734366545
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1132	1684675357
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1133	2382914894
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1134	1878940506
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1135	390850994
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1136	3883332030
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1137	3119851489
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1138	1495745843
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	1139	2351263992
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1140	2207568037
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1141	1936645600
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1142	3365764055
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1143	3910444366
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1144	1703138299
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1145	1279726109
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1146	2671842038
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1147	2248854633
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1148	3703823922
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	1149	2996349008
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	1150	4078160004
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	1151	3420820252
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	1152	631675779
NonNegRCT	1000	2	2	0.4789473684210527	0.20879120879120877	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	1153	1972879497
