task_id	dgp	n	d	s_prog	s_effect	theta_prog	theta_effect	tau	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	n_min	margin_width	alpha_min	alpha_spending_fn	substitute_t_test	train_ratio	n_sims	task_label
1657	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3944733018	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1658	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1942261264	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1659	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2521438847	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1660	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	964670378	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1661	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	141075386	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1662	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1943212907	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1663	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3920229114	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1664	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	604976306	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1665	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1066124469	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1666	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	757576343	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1667	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2480910360	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1668	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2140473286	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1669	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	710874291	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1670	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1799271109	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1671	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	145509876	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1672	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3929233239	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1673	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1337767072	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1674	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1556469936	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1675	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3352203548	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1676	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2493607998	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1677	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1192227818	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1678	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2715554453	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1679	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	945310361	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1680	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	56240283	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1681	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	913457009	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1682	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2849871316	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1683	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2212654128	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1684	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	764658630	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1685	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4189918032	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1686	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4127765587	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1687	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1971342696	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1688	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	638501552	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1689	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2393608339	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1690	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1780797045	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1691	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3696386389	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1692	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	366574043	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1693	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2298106942	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1694	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4281542332	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1695	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	792261991	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1696	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2156911152	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1697	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1286754630	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1698	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2557159168	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1699	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1331168991	Chiseling	0	linreg_learner	0.75	2	0	0	instantaneous	True		50	chiseling
1700	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	288091276	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1701	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1706468317	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1702	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3221055702	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1703	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1833044402	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1704	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	901537658	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1705	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3435037623	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1706	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3857113810	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1707	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1500605757	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1708	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	881068063	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1709	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2011040413	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1710	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	818997532	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1711	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2684251440	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1712	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	156979628	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1713	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1622320604	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1714	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2027512093	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1715	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3593018511	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1716	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2425974183	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1717	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2523094034	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1718	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	282216465	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1719	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1262912256	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1720	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3330865741	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1721	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3066860914	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1722	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1946860718	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1723	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2266229745	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1724	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2252239041	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1725	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2295470581	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1726	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1893061595	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1727	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2066257008	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1728	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1721264241	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1729	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2134650077	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1730	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2403636901	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1731	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3287180210	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1732	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	666751806	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1733	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	442302083	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1734	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	781375360	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1735	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1436077319	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1736	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3701341084	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1737	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	324284470	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1738	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4063534950	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1739	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3235167874	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1740	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1603351327	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1741	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1169527561	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1742	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1162839497	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1743	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3854434258	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1744	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2765956973	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1745	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2261637281	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1746	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1755499899	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1747	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3439194080	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1748	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	109033558	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1749	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4204478518	Chiseling	0	linreg_learner	0.8	2	0	0	instantaneous	True		50	chiseling
1750	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	670670299	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1751	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3606865695	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1752	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3075077297	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1753	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3723709830	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1754	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2830056796	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1755	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1752280071	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1756	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	116376384	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1757	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2369630520	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1758	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	953363190	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1759	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1090443074	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1760	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	992458711	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1761	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	842299350	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1762	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2885757370	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1763	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2171139838	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1764	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	84656124	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1765	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2555715911	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1766	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	447142965	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1767	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1457158904	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1768	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3435613422	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1769	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2445741284	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1770	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	766843458	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1771	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3811613746	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1772	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2803523168	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1773	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2391101019	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1774	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1022987246	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1775	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3095868679	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1776	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	427097505	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1777	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3458801442	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1778	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1044416607	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1779	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4246557783	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1780	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3102112845	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1781	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2590713119	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1782	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3675188343	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1783	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3465394989	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1784	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3565767146	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1785	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4134547343	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1786	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1705890243	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1787	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4056208883	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1788	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2869403812	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1789	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	605941941	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1790	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	880400852	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1791	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1745441677	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1792	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1259059934	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1793	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1391526710	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1794	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3849733039	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1795	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	373340113	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1796	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	55842822	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1797	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2719748425	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1798	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	367256326	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1799	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3160686240	Chiseling	0	linreg_learner	0.85	2	0	0	instantaneous	True		50	chiseling
1800	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	892864662	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1801	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3642682452	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1802	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	113954962	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1803	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	527322735	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1804	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	779259260	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1805	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3764298642	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1806	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2504144419	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1807	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2761344284	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1808	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1810004667	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1809	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3023425617	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1810	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3833995777	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1811	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3911100288	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1812	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3510893358	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1813	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2683329220	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1814	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1468094355	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1815	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1442532874	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1816	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1114215145	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1817	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3543809022	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1818	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1630766465	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1819	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1559327426	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1820	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2535297494	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1821	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	147008630	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1822	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1151324555	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
1823	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3567633939	Chiseling	0	linreg_learner	0.9	2	0	0	instantaneous	True		50	chiseling
