dgp	bart_path	n	alpha	test_thresh	n_min	learner	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	reveal_batch_prop	refit_batch_prop	n_sims	save_subgroup_membership	task_id	random_seed
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2919	3551245965
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2920	1691634740
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2921	2864620847
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2922	2797024324
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2923	2478991720
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2924	457813593
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2925	1497112509
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2926	2825424091
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2927	684134337
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2928	4292449265
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2929	2598257343
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2930	207069125
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2931	1366278718
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2932	4196931144
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2933	3721325728
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2934	1747656360
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2935	4266349656
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2936	3739857583
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2937	3231652620
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2938	3360320072
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2939	388615924
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2940	2435316300
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2941	1239895198
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2942	3171615208
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2943	468622282
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2944	3773195587
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2945	2793926241
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2946	1735769468
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2947	3286469733
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2948	1404596717
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2949	3975743107
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2950	2867291749
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2951	1881935890
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2952	3469671877
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2953	3871378913
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2954	3273989713
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2955	3770513804
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2956	3426583528
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2957	1362345238
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2958	1870816082
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	0.0		0.01	0.05	25	False	2959	3731899756
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2960	3512571210
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2961	1613500032
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2962	516293975
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2963	1275043837
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2964	2338562869
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2965	2787754438
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2966	24733272
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2967	1410386644
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2968	1394085518
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2969	2706725952
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2970	1573940299
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2971	2619207673
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2972	1701548742
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2973	2419951758
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2974	2987008916
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2975	1633890194
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2976	1668844347
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2977	2355788380
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2978	1927124440
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2979	2561885600
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2980	1020244272
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2981	2343707359
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2982	1603104240
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2983	1908767010
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2984	976115627
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2985	62994533
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2986	314374105
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2987	2521410826
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2988	2591791970
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2989	723463111
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2990	2869952109
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2991	2759842765
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2992	2660690761
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2993	3261359041
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2994	1990691757
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2995	2149396232
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2996	1631167490
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2997	2329434196
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2998	3707989785
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	2999	4086569287
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	3000	2229439279
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	3001	3638556097
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	3002	2058070469
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	3003	3926615963
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	1500	0.05	0.35	30	causal_random_forest_classifier_learner	Chiseling		0.3	1.0		0.01	0.05	25	False	3004	110131828
