dgp	n	d	s	rho	theta	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	n_sims	task_id	random_seed
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1549	2318683783
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1550	643890436
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1551	2088889500
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1552	984627246
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1553	1756449091
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1554	3102051147
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1555	3315207852
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1556	3092533377
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1557	52411802
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1558	2753708126
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1559	2570291826
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1560	2980485874
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1561	2428839843
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1562	2330983715
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1563	3075965721
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1564	1081468714
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1565	2572811546
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1566	1484752964
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1567	3551073939
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1568	779956234
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1569	4119194877
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1570	3901765449
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1571	1471130471
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1572	2505648677
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1573	976465029
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	SimulDataSplittingStrategy				0.9	30	50	1574	1721643719
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1575	1819334678
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1576	1984299822
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1577	1236648281
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1578	4068550957
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1579	2641191274
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1580	658639243
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1581	3916376281
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1582	2517837964
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1583	597499495
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1584	2172775357
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1585	432909521
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1586	2626175960
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1587	1099578336
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1588	77782638
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1589	3118556775
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1590	3745743675
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1591	2546756266
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1592	4003417547
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1593	439000043
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1594	2427228515
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1595	3946003439
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1596	2992092483
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1597	3393387652
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1598	3962104695
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1599	98881316
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1600	3037566791
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1601	2797600894
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1602	655150185
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1603	3312479216
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1604	2475139675
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1605	1608187678
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1606	2605821305
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1607	296015752
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1608	1821627381
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1609	332091442
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1610	3163003932
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1611	447737293
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1612	4013075751
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1613	3609660712
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1614	3975286485
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1615	3911367434
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1616	1936340374
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1617	527468288
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1618	486353709
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1619	1013208676
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1620	4229860756
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1621	710905177
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1622	3603039853
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1623	800242083
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	OracleStrategy					30	50	1624	535422133
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1625	3596995542
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1626	3954985784
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1627	1426557952
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1628	3736176446
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1629	1337642933
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1630	2228392502
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1631	976656754
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1632	2539508647
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1633	2610886542
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1634	1713703572
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1635	1629105582
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1636	235199432
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1637	3196527924
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1638	1439661192
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1639	882958537
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1640	3448229299
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1641	3383531832
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1642	19894388
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1643	2592964249
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1644	1432368040
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1645	490774306
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1646	1710121534
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1647	1780283635
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1648	2308096536
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.0		30	100	1649	3708782169
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1650	3950749770
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1651	3964084005
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1652	1487544705
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1653	2000166790
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1654	1490152657
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1655	2065179098
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1656	3167543713
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1657	3944733018
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1658	1942261264
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1659	2521438847
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1660	964670378
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1661	141075386
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1662	1943212907
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1663	3920229114
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1664	604976306
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1665	1066124469
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1666	757576343
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1667	2480910360
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1668	2140473286
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1669	710874291
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1670	1799271109
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1671	145509876
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1672	3929233239
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1673	1337767072
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		0.5		30	100	1674	1556469936
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1675	3352203548
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1676	2493607998
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1677	1192227818
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1678	2715554453
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1679	945310361
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1680	56240283
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1681	913457009
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1682	2849871316
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1683	2212654128
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1684	764658630
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1685	4189918032
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1686	4127765587
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1687	1971342696
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1688	638501552
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1689	2393608339
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1690	1780797045
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1691	3696386389
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1692	366574043
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1693	2298106942
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1694	4281542332
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1695	792261991
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1696	2156911152
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1697	1286754630
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1698	2557159168
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	Chiseling		1.0		30	100	1699	1331168991
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1700	288091276
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1701	1706468317
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1702	3221055702
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1703	1833044402
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1704	901537658
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1705	3435037623
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1706	3857113810
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1707	1500605757
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1708	881068063
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1709	2011040413
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1710	818997532
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1711	2684251440
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1712	156979628
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1713	1622320604
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1714	2027512093
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1715	3593018511
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1716	2425974183
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1717	2523094034
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1718	282216465
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1719	1262912256
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1720	3330865741
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	BonferroniCombiner	DataSplittingStrategy				30	50	1721	3066860914
