dgp	benchtm_path	n	scenario	outcome_transform	alpha	test_thresh	learner	strategy	reveal_batch_prop	refit_batch_prop	train_ratio	n_burn_in	margin_width	reveal_batch_size	refit_batch_size	n_sims	task_id	random_seed
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	SimulDataSplittingStrategy			0.9					500	888	3490947571
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	SimulDataSplittingStrategy			0.9					500	889	1016555152
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	OracleStrategy								500	890	4068401662
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	OracleStrategy								500	891	3898514758
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	OracleStrategy								500	892	4234842328
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	OracleStrategy								500	893	2542142764
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	OracleStrategy								500	894	3235734659
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	TTestStrategy								500	895	1504175907
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	TTestStrategy								500	896	1616022597
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	TTestStrategy								500	897	3041615099
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	TTestStrategy								500	898	358632862
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	TTestStrategy								500	899	2068743954
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	900	3337820604
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	901	1623444331
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	902	2398327989
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	903	3028314278
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	904	1822019674
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	905	1068262089
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	906	3892762457
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	907	1418423826
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	908	477589542
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	909	1865956477
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	910	2115808706
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	911	1089556652
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	912	48763532
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	913	1740329713
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	914	2012882139
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	915	2454457981
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	916	241820729
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	917	3182458515
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	918	510319067
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	919	3295076807
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	920	504771388
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	921	3533857662
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	922	2788337000
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	923	3196364710
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	924	3204238336
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	925	2925042050
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	926	2505549772
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	927	1020082523
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	928	4132499645
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	929	1718944248
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	930	1610056894
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	931	2051769851
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	932	1227124080
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	933	356015512
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	934	3730604855
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	935	2269332384
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	936	960336805
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	937	1874048116
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	938	4137009285
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	939	3445033017
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	940	52203051
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	941	4200051372
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	942	4165597855
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	943	2388023468
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	944	185370428
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	945	1385927470
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	946	3827430548
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	947	186404943
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	948	2266458997
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	4.0	21.0	50	949	3971312852
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	950	4264751306
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	951	3947571963
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	952	316953828
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	953	1086584483
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	954	2378786018
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	955	2986768018
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	956	4163122707
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	957	323988920
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	958	2246688145
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	959	713889838
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	960	2703246568
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	961	931188016
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	962	2988217869
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	963	1264841870
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	964	1952239006
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	965	4277063168
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	966	2695341428
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	967	2993270325
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	968	2509610869
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	969	1650134274
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	970	3870444175
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	971	3165823446
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	972	195190712
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	973	3930987466
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	974	1206727691
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	975	4117595465
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	976	4081986271
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	977	248523535
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	978	3823653831
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	979	1694458213
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	980	1957030859
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	981	458513815
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	982	2663449243
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	983	1441649012
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	984	1191343111
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	433	15	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.8					500	985	728769657
